frame,time,head_tx,head_ty,head_tz,head_rx,head_ry,head_rz,Brows Inner Up,Brows Inner Down,Brows Outer Up,Brows Outer Down,Lip Stretch,Lip Kiss,Lip Corners Up,Lip Corners Down,Upper Lip Up,Upper Lip Down,Jaw Open,Mouth_Upper_C_tx,Mouth_Upper_C_ty,Mouth_Upper_C_tz,Mouth_Lower_C_tx,Mouth_Lower_C_ty,Mouth_Lower_C_tz,Chin_tx,Chin_ty,Chin_tz,Brow_Outer_L_tx,Brow_Outer_L_ty,Brow_Outer_L_tz,Brow_Inner_L_tx,Brow_Inner_L_ty,Brow_Inner_L_tz,Brow_Middle_L_tx,Brow_Middle_L_ty,Brow_Middle_L_tz,Mouth_Corner_L_tx,Mouth_Corner_L_ty,Mouth_Corner_L_tz,Mouth_Inner_Lower_C_tx,Mouth_Inner_Lower_C_ty,Mouth_Inner_Lower_C_tz,Brow_Outer_R_tx,Brow_Outer_R_ty,Brow_Outer_R_tz,Brow_Inner_R_tx,Brow_Inner_R_ty,Brow_Inner_R_tz,Brow_Middle_R_tx,Brow_Middle_R_ty,Brow_Middle_R_tz,Mouth_Corner_R_tx,Mouth_Corner_R_ty,Mouth_Corner_R_tz,Mouth_Upper_L_tx,Mouth_Upper_L_ty,Mouth_Upper_L_tz,Mouth_Upper_R_tx,Mouth_Upper_R_ty,Mouth_Upper_R_tz,Mouth_Inner_Upper_L_tx,Mouth_Inner_Upper_L_ty,Mouth_Inner_Upper_L_tz,Mouth_Inner_Upper_R_tx,Mouth_Inner_Upper_R_ty,Mouth_Inner_Upper_R_tz,Mouth_Inner_Lower_L_tx,Mouth_Inner_Lower_L_ty,Mouth_Inner_Lower_L_tz,Mouth_Inner_Lower_R_tx,Mouth_Inner_Lower_R_ty,Mouth_Inner_Lower_R_tz,Mouth_Lower_L_tx,Mouth_Lower_L_ty,Mouth_Lower_L_tz,Mouth_Lower_R_tx,Mouth_Lower_R_ty,Mouth_Lower_R_tz,Mouth_Inner_Upper_C_tx,Mouth_Inner_Upper_C_ty,Mouth_Inner_Upper_C_tz,Mouth_Inner_Corner_L_tx,Mouth_Inner_Corner_L_ty,Mouth_Inner_Corner_L_tz,Mouth_Inner_Corner_R_tx,Mouth_Inner_Corner_R_ty,Mouth_Inner_Corner_R_tz,Cheek_L_tx,Cheek_L_ty,Cheek_L_tz,Cheek_R_tx,Cheek_R_ty,Cheek_R_tz
47,1.566667,0.026798,-0.018833,-0.986357,-3.415033,1.310547,-2.162725,0.055341,-0.004468,0.111082,-0.000000,0.741968,-0.000000,0.108762,-0.000178,0.358898,-0.000000,0.118055,-0.000244,-0.014901,0.115221,-0.000218,-0.030416,0.113418,-0.000164,-0.055269,0.104594,0.050220,0.055374,0.090395,0.012777,0.054057,0.111528,0.037734,0.059657,0.103874,0.025697,-0.020661,0.094589,-0.000221,-0.026573,0.112211,-0.050789,0.055233,0.090163,-0.013439,0.054021,0.111468,-0.038377,0.059551,0.103700,-0.026074,-0.020733,0.094470,0.012719,-0.015712,0.107095,-0.013167,-0.015748,0.107035,0.010138,-0.019139,0.105834,-0.010571,-0.019167,0.105786,0.010151,-0.025222,0.103818,-0.010558,-0.025251,0.103771,0.012740,-0.027935,0.105074,-0.013145,-0.027971,0.105015,-0.000237,-0.018652,0.114229,0.020524,-0.020350,0.092990,-0.020895,-0.020407,0.092895,0.034927,-0.021643,0.093416,-0.035296,-0.021741,0.093255
48,1.600000,0.027183,-0.018726,-0.985879,-3.283495,1.138546,-2.011685,0.250239,-0.003003,0.242094,-0.000000,0.673756,-0.000000,-0.004730,0.009257,0.316022,-0.000000,0.147931,-0.000214,-0.015313,0.115149,-0.000192,-0.031806,0.113327,-0.000146,-0.055833,0.103929,0.050530,0.058795,0.090100,0.015280,0.056812,0.111522,0.039416,0.064043,0.103258,0.025052,-0.022417,0.095124,-0.000194,-0.027722,0.111991,-0.051026,0.058680,0.089895,-0.015859,0.056776,0.111458,-0.039977,0.063953,0.103097,-0.025384,-0.022473,0.095024,0.012413,-0.016269,0.106840,-0.012805,-0.016297,0.106789,0.009869,-0.019843,0.105580,-0.010248,-0.019865,0.105540,0.009880,-0.026484,0.103489,-0.010236,-0.026507,0.103449,0.012432,-0.029495,0.104745,-0.012786,-0.029523,0.104695,-0.000207,-0.019078,0.114083,0.019953,-0.021827,0.093478,-0.020279,-0.021872,0.093398,0.034652,-0.022140,0.093705,-0.034978,-0.022217,0.093566
49,1.633333,0.026717,-0.018789,-0.985379,-3.189432,1.434572,-1.561709,0.366659,-0.001798,0.361604,-0.000000,0.593191,-0.000000,-0.026281,0.028785,0.269612,-0.000000,0.148594,-0.000144,-0.015660,0.115095,-0.000117,-0.031765,0.113505,-0.000066,-0.055699,0.104089,0.050751,0.060899,0.089880,0.016312,0.058008,0.111519,0.040107,0.066442,0.102911,0.024463,-0.022533,0.095750,-0.000121,-0.027447,0.112044,-0.051202,0.060745,0.089728,-0.016820,0.057958,0.111469,-0.040614,0.066320,0.102791,-0.024673,-0.022608,0.095678,0.012154,-0.016439,0.106834,-0.012414,-0.016476,0.106799,0.009646,-0.020158,0.105576,-0.009892,-0.020188,0.105547,0.009659,-0.026295,0.103664,-0.009880,-0.026325,0.103636,0.012176,-0.029479,0.104918,-0.012392,-0.029517,0.104882,-0.000136,-0.019459,0.113957,0.019435,-0.022004,0.094036,-0.019642,-0.022064,0.093979,0.034423,-0.022166,0.093973,-0.034629,-0.022272,0.093873
50,1.666667,0.026653,-0.019345,-0.984268,-2.185220,1.604623,-1.291301,0.417367,-0.000545,0.345135,-0.000000,0.621048,-0.000000,-0.015104,0.115114,0.221098,-0.000000,0.189390,-0.000088,-0.016252,0.114932,-0.000068,-0.033149,0.113164,-0.000035,-0.056441,0.103230,0.050798,0.060925,0.089880,0.016966,0.058540,0.111510,0.040571,0.066786,0.102842,0.024789,-0.023528,0.095382,-0.000072,-0.028933,0.111757,-0.051096,0.060815,0.089785,-0.017299,0.058503,0.111477,-0.040905,0.066698,0.102766,-0.024914,-0.023581,0.095337,0.012346,-0.017018,0.106493,-0.012505,-0.017045,0.106470,0.009821,-0.020674,0.105236,-0.009970,-0.020695,0.105218,0.009830,-0.027654,0.103168,-0.009960,-0.027675,0.103150,0.012363,-0.030837,0.104421,-0.012488,-0.030863,0.104398,-0.000083,-0.019851,0.113826,0.019729,-0.022950,0.093717,-0.019852,-0.022992,0.093681,0.034590,-0.022463,0.093829,-0.034714,-0.022536,0.093766
51,1.700000,0.027399,-0.019976,-0.983685,-1.549932,1.084394,-0.912420,0.373979,-0.000286,0.304642,-0.000000,0.559070,-0.000000,0.047155,0.013339,0.163834,-0.000000,0.201643,-0.000043,-0.016772,0.114833,-0.000035,-0.033777,0.113238,-0.000021,-0.056604,0.103015,0.050812,0.060233,0.089898,0.016726,0.058180,0.111478,0.040442,0.066008,0.102906,0.024094,-0.021058,0.096279,-0.000036,-0.029300,0.111689,-0.050950,0.060186,0.089851,-0.016882,0.058164,0.111462,-0.040597,0.065970,0.102869,-0.024162,-0.021078,0.096259,0.012024,-0.016725,0.106818,-0.012104,-0.016735,0.106807,0.009536,-0.020540,0.105563,-0.009611,-0.020548,0.105555,0.009540,-0.027412,0.103606,-0.009608,-0.027419,0.103597,0.012031,-0.030606,0.104858,-0.012097,-0.030616,0.104848,-0.000041,-0.020362,0.113647,0.019115,-0.021380,0.094500,-0.019180,-0.021396,0.094484,0.034299,-0.021746,0.094144,-0.034363,-0.021775,0.094114
52,1.733333,0.027638,-0.020132,-0.983588,-1.419393,0.913952,-0.837663,0.352680,-0.000147,0.289223,-0.000000,0.553981,-0.000000,0.060939,-0.011305,0.160717,-0.000000,0.200332,-0.000050,-0.016699,0.114849,-0.000041,-0.033674,0.113240,-0.000025,-0.056566,0.103061,0.050805,0.060198,0.089902,0.016690,0.058145,0.111479,0.040416,0.065960,0.102915,0.024154,-0.021213,0.096205,-0.000042,-0.029221,0.111704,-0.050952,0.060149,0.089853,-0.016856,0.058129,0.111462,-0.040581,0.065920,0.102875,-0.024231,-0.021236,0.096181,0.012050,-0.016722,0.106805,-0.012142,-0.016733,0.106793,0.009559,-0.020523,0.105550,-0.009646,-0.020532,0.105541,0.009563,-0.027383,0.103585,-0.009641,-0.027392,0.103576,0.012058,-0.030572,0.104838,-0.012134,-0.030583,0.104826,-0.000048,-0.020296,0.113670,0.019167,-0.021464,0.094435,-0.019242,-0.021482,0.094416,0.034322,-0.021791,0.094117,-0.034396,-0.021824,0.094082
53,1.766667,0.027662,-0.020064,-0.983742,-1.538628,0.890683,-0.914665,0.337267,-0.000037,0.281558,-0.000000,0.570156,-0.000000,0.057766,-0.009299,0.178051,-0.000000,0.193642,-0.000055,-0.016651,0.114859,-0.000045,-0.033606,0.113242,-0.000027,-0.056541,0.103092,0.050797,0.060157,0.089908,0.016648,0.058105,0.111480,0.040387,0.065902,0.102925,0.024193,-0.021316,0.096156,-0.000046,-0.029168,0.111714,-0.050954,0.060105,0.089854,-0.016825,0.058088,0.111463,-0.040562,0.065861,0.102882,-0.024277,-0.021341,0.096129,0.012067,-0.016720,0.106796,-0.012167,-0.016732,0.106783,0.009574,-0.020511,0.105542,-0.009669,-0.020521,0.105531,0.009579,-0.027364,0.103572,-0.009664,-0.027374,0.103561,0.012076,-0.030549,0.104825,-0.012159,-0.030562,0.104811,-0.000052,-0.020253,0.113685,0.019202,-0.021519,0.094392,-0.019283,-0.021539,0.094371,0.034338,-0.021821,0.094099,-0.034419,-0.021857,0.094061
54,1.800000,0.027628,-0.020007,-0.983823,-1.611274,0.912329,-0.959833,0.334841,-0.000018,0.280919,-0.000000,0.575925,-0.000000,0.055132,-0.005762,0.183959,-0.000000,0.191656,-0.000055,-0.016644,0.114860,-0.000045,-0.033596,0.113242,-0.000027,-0.056537,0.103096,0.050795,0.060145,0.089910,0.016636,0.058093,0.111481,0.040378,0.065886,0.102928,0.024199,-0.021331,0.096149,-0.000047,-0.029160,0.111716,-0.050954,0.060092,0.089855,-0.016816,0.058076,0.111463,-0.040557,0.065844,0.102884,-0.024283,-0.021356,0.096122,0.012070,-0.016719,0.106795,-0.012171,-0.016732,0.106782,0.009576,-0.020510,0.105540,-0.009672,-0.020520,0.105530,0.009581,-0.027361,0.103570,-0.009667,-0.027371,0.103559,0.012078,-0.030546,0.104823,-0.012163,-0.030559,0.104809,-0.000053,-0.020247,0.113687,0.019207,-0.021527,0.094386,-0.019289,-0.021548,0.094364,0.034340,-0.021825,0.094096,-0.034422,-0.021861,0.094058
55,1.833333,0.027598,-0.019963,-0.983882,-1.666043,0.932109,-0.993718,0.333677,-0.000009,0.280747,-0.000000,0.579457,-0.000000,0.053363,-0.003303,0.187547,-0.000000,0.190483,-0.000055,-0.016640,0.114861,-0.000046,-0.033592,0.113242,-0.000028,-0.056535,0.103098,0.050793,0.060137,0.089911,0.016628,0.058085,0.111481,0.040372,0.065875,0.102930,0.024201,-0.021337,0.096145,-0.000047,-0.029157,0.111717,-0.050954,0.060083,0.089855,-0.016810,0.058068,0.111463,-0.040553,0.065832,0.102886,-0.024286,-0.021363,0.096118,0.012071,-0.016719,0.106795,-0.012173,-0.016732,0.106781,0.009577,-0.020509,0.105540,-0.009673,-0.020519,0.105529,0.009582,-0.027360,0.103569,-0.009669,-0.027370,0.103558,0.012079,-0.030544,0.104822,-0.012164,-0.030557,0.104808,-0.000053,-0.020244,0.113688,0.019209,-0.021531,0.094383,-0.019292,-0.021551,0.094361,0.034341,-0.021827,0.094095,-0.034423,-0.021864,0.094057
56,1.866667,0.027560,-0.019912,-0.983949,-1.728216,0.957217,-1.032055,0.332855,-0.000002,0.280732,-0.000000,0.582560,-0.000000,0.051710,-0.000956,0.190682,-0.000000,0.189479,-0.000056,-0.016638,0.114861,-0.000046,-0.033589,0.113242,-0.000028,-0.056534,0.103100,0.050792,0.060127,0.089912,0.016618,0.058075,0.111481,0.040365,0.065861,0.102932,0.024203,-0.021342,0.096143,-0.000047,-0.029154,0.111717,-0.050955,0.060073,0.089856,-0.016803,0.058058,0.111463,-0.040549,0.065818,0.102888,-0.024288,-0.021368,0.096116,0.012072,-0.016719,0.106794,-0.012174,-0.016732,0.106781,0.009578,-0.020508,0.105540,-0.009674,-0.020519,0.105529,0.009582,-0.027359,0.103568,-0.009670,-0.027369,0.103558,0.012080,-0.030543,0.104821,-0.012165,-0.030556,0.104808,-0.000053,-0.020242,0.113689,0.019211,-0.021533,0.094381,-0.019294,-0.021554,0.094359,0.034342,-0.021828,0.094094,-0.034424,-0.021865,0.094056
57,1.900000,0.027550,-0.019899,-0.983966,-1.743635,0.963872,-1.041542,0.332729,-0.000001,0.280748,-0.000000,0.583138,-0.000000,0.051389,-0.000495,0.191262,-0.000000,0.189295,-0.000056,-0.016638,0.114861,-0.000046,-0.033588,0.113242,-0.000028,-0.056534,0.103100,0.050791,0.060124,0.089913,0.016615,0.058073,0.111481,0.040363,0.065857,0.102933,0.024203,-0.021342,0.096143,-0.000047,-0.029154,0.111717,-0.050955,0.060070,0.089856,-0.016801,0.058055,0.111463,-0.040548,0.065814,0.102888,-0.024288,-0.021368,0.096116,0.012072,-0.016719,0.106794,-0.012174,-0.016732,0.106781,0.009578,-0.020508,0.105539,-0.009675,-0.020519,0.105529,0.009583,-0.027359,0.103568,-0.009670,-0.027369,0.103558,0.012080,-0.030543,0.104821,-0.012166,-0.030556,0.104807,-0.000053,-0.020242,0.113689,0.019211,-0.021533,0.094381,-0.019294,-0.021554,0.094359,0.034342,-0.021828,0.094094,-0.034424,-0.021865,0.094056
58,1.933333,0.026678,-0.019526,-0.984453,-1.879517,1.446233,-0.638018,0.311116,-0.000000,0.247410,-0.000000,0.607220,-0.000000,0.013522,-0.000126,0.172799,-0.000000,0.187447,-0.000019,-0.016941,0.114774,-0.000004,-0.033435,0.113215,0.000021,-0.056495,0.103142,0.050721,0.059449,0.089968,0.016347,0.057740,0.111475,0.040182,0.065112,0.103027,0.024457,-0.021873,0.095879,-0.000007,-0.029080,0.111732,-0.050885,0.059358,0.089935,-0.016522,0.057710,0.111464,-0.040364,0.065040,0.103001,-0.024475,-0.021918,0.095864,0.012216,-0.017021,0.106601,-0.012250,-0.017044,0.106594,0.009711,-0.020763,0.105347,-0.009737,-0.020781,0.105341,0.009718,-0.027414,0.103454,-0.009730,-0.027432,0.103448,0.012229,-0.030580,0.104706,-0.012236,-0.030602,0.104698,-0.000016,-0.020428,0.113626,0.019440,-0.021964,0.094150,-0.019456,-0.022000,0.094138,0.034473,-0.021966,0.093989,-0.034489,-0.022030,0.093968
59,1.966667,0.026422,-0.019417,-0.984596,-1.918511,1.588082,-0.518306,0.307336,-0.000000,0.241577,-0.000000,0.611432,-0.000000,0.006896,-0.000063,0.169565,-0.000000,0.187125,-0.000022,-0.016916,0.114781,-0.000007,-0.033448,0.113217,0.000017,-0.056498,0.103139,0.050723,0.059466,0.089966,0.016354,0.057748,0.111475,0.040186,0.065131,0.103025,0.024436,-0.021829,0.095901,-0.000010,-0.029086,0.111730,-0.050887,0.059376,0.089933,-0.016529,0.057719,0.111464,-0.040369,0.065060,0.102998,-0.024459,-0.021872,0.095885,0.012204,-0.016996,0.106617,-0.012243,-0.017018,0.106609,0.009700,-0.020742,0.105363,-0.009732,-0.020759,0.105357,0.009707,-0.027410,0.103463,-0.009725,-0.027427,0.103457,0.012217,-0.030577,0.104716,-0.012231,-0.030599,0.104707,-0.000019,-0.020412,0.113631,0.019421,-0.021928,0.094169,-0.019443,-0.021963,0.094156,0.034462,-0.021955,0.093997,-0.034484,-0.022016,0.093975
60,2.000000,0.025586,-0.019703,-0.985257,-1.922657,2.360180,-0.788712,0.197951,-0.000000,0.050393,-0.000000,0.639324,-0.000000,0.024594,-0.000015,0.149235,-0.000000,0.193862,-0.000036,-0.017340,0.114667,-0.000015,-0.033581,0.113127,0.000019,-0.056621,0.103016,0.050312,0.055793,0.090368,0.015038,0.056063,0.111493,0.039298,0.061188,0.103596,0.024659,-0.021561,0.095686,-0.000019,-0.029303,0.111686,-0.050541,0.055666,0.090319,-0.015288,0.056025,0.111478,-0.039553,0.061089,0.103558,-0.024701,-0.021623,0.095662,0.012308,-0.017205,0.106521,-0.012372,-0.017236,0.106508,0.009793,-0.020899,0.105265,-0.009846,-0.020924,0.105255,0.009802,-0.027517,0.103411,-0.009837,-0.027541,0.103401,0.012326,-0.030604,0.104663,-0.012354,-0.030634,0.104650,-0.000031,-0.020696,0.113542,0.019619,-0.021834,0.093975,-0.019658,-0.021883,0.093956,0.034557,-0.021889,0.093893,-0.034596,-0.021975,0.093859
61,2.033334,0.025334,-0.019856,-0.985468,-1.909844,2.577755,-0.893030,0.144772,-0.000000,-0.020871,-0.000000,0.636628,-0.000000,0.042242,-0.000007,0.119037,-0.000000,0.196752,-0.000034,-0.017632,0.114597,-0.000010,-0.033750,0.113103,0.000028,-0.056702,0.102927,0.050196,0.054661,0.090480,0.014473,0.055394,0.111497,0.038917,0.059883,0.103782,0.024623,-0.021467,0.095731,-0.000015,-0.029458,0.111656,-0.050443,0.054518,0.090429,-0.014744,0.055352,0.111483,-0.039193,0.059771,0.103743,-0.024660,-0.021537,0.095705,0.012291,-0.017350,0.106469,-0.012351,-0.017385,0.106456,0.009778,-0.021053,0.105213,-0.009826,-0.021081,0.105203,0.009789,-0.027615,0.103403,-0.009816,-0.027643,0.103393,0.012311,-0.030704,0.104655,-0.012331,-0.030739,0.104642,-0.000028,-0.020924,0.113467,0.019587,-0.021847,0.094014,-0.019621,-0.021903,0.093994,0.034542,-0.021862,0.093909,-0.034576,-0.021961,0.093874
62,2.066667,0.025323,-0.019897,-0.985482,-1.902877,2.591744,-0.923890,0.143536,-0.000000,-0.019048,-0.000000,0.633538,-0.000000,0.044993,-0.000004,0.116234,-0.000000,0.196977,-0.000033,-0.017585,0.114609,-0.000010,-0.033737,0.113107,0.000027,-0.056694,0.102935,0.050207,0.054762,0.090469,0.014513,0.055444,0.111497,0.038944,0.059994,0.103766,0.024618,-0.021489,0.095735,-0.000015,-0.029443,0.111659,-0.050453,0.054620,0.090418,-0.014782,0.055403,0.111482,-0.039219,0.059883,0.103727,-0.024655,-0.021558,0.095710,0.012289,-0.017327,0.106478,-0.012348,-0.017362,0.106466,0.009776,-0.021031,0.105222,-0.009823,-0.021059,0.105212,0.009786,-0.027608,0.103404,-0.009813,-0.027636,0.103394,0.012308,-0.030701,0.104655,-0.012328,-0.030735,0.104643,-0.000028,-0.020889,0.113478,0.019582,-0.021851,0.094018,-0.019616,-0.021906,0.093998,0.034540,-0.021868,0.093912,-0.034573,-0.021965,0.093877
63,2.100000,0.024895,-0.019904,-0.984973,-1.922775,2.940469,-0.788957,0.123004,-0.000000,-0.031353,0.089850,0.718811,-0.000000,0.045420,-0.000001,0.037501,-0.000000,0.189668,-0.000019,-0.018617,0.114318,0.000005,-0.033290,0.113025,0.000048,-0.056586,0.103060,0.049986,0.052856,0.090681,0.014148,0.054870,0.111495,0.038700,0.058122,0.104027,0.025272,-0.021461,0.095093,-0.000001,-0.029228,0.111700,-0.050239,0.052691,0.090638,-0.014426,0.054823,0.111483,-0.038982,0.057994,0.103993,-0.025284,-0.021544,0.095071,0.012622,-0.017965,0.106118,-0.012656,-0.018006,0.106107,0.010075,-0.021527,0.104863,-0.010095,-0.021560,0.104854,0.010085,-0.027435,0.103305,-0.010085,-0.027468,0.103296,0.012643,-0.030362,0.104557,-0.012635,-0.030403,0.104546,-0.000014,-0.021546,0.113259,0.020165,-0.022016,0.093447,-0.020174,-0.022082,0.093430,0.034837,-0.021853,0.093624,-0.034847,-0.021967,0.093594
64,2.133333,0.024934,-0.019892,-0.984921,-1.922291,2.908299,-0.779368,0.130594,-0.000000,-0.020295,0.086408,0.714612,-0.000000,0.044134,-0.000000,0.043493,-0.000000,0.189645,-0.000020,-0.018569,0.114331,0.000005,-0.033307,0.113029,0.000047,-0.056590,0.103055,0.049994,0.052930,0.090673,0.014170,0.054899,0.111495,0.038715,0.058199,0.104016,0.025244,-0.021465,0.095120,-0.000001,-0.029235,0.111699,-0.050247,0.052766,0.090630,-0.014447,0.054853,0.111483,-0.038996,0.058072,0.103982,-0.025257,-0.021547,0.095098,0.012608,-0.017936,0.106134,-0.012643,-0.017977,0.106123,0.010062,-0.021504,0.104878,-0.010084,-0.021537,0.104870,0.010072,-0.027442,0.103309,-0.010073,-0.027474,0.103300,0.012629,-0.030375,0.104561,-0.012622,-0.030416,0.104550,-0.000015,-0.021514,0.113269,0.020141,-0.022009,0.093471,-0.020151,-0.022075,0.093454,0.034824,-0.021854,0.093637,-0.034835,-0.021967,0.093606
65,2.166667,0.025045,-0.019874,-0.984906,-1.919165,2.818696,-0.781618,0.140839,-0.000000,-0.006615,0.076072,0.703721,-0.000000,0.042614,-0.000000,0.055998,-0.000000,0.190134,-0.000020,-0.018537,0.114340,0.000004,-0.033318,0.113032,0.000046,-0.056592,0.103053,0.050004,0.053018,0.090664,0.014195,0.054934,0.111495,0.038732,0.058290,0.104003,0.025226,-0.021467,0.095138,-0.000002,-0.029240,0.111698,-0.050256,0.052855,0.090620,-0.014472,0.054888,0.111482,-0.039013,0.058164,0.103969,-0.025240,-0.021549,0.095116,0.012599,-0.017916,0.106145,-0.012634,-0.017957,0.106134,0.010054,-0.021489,0.104889,-0.010076,-0.021521,0.104880,0.010064,-0.027446,0.103312,-0.010066,-0.027478,0.103303,0.012620,-0.030384,0.104564,-0.012613,-0.030425,0.104553,-0.000015,-0.021493,0.113276,0.020124,-0.022005,0.093487,-0.020135,-0.022070,0.093470,0.034816,-0.021855,0.093645,-0.034827,-0.021968,0.093614
66,2.200000,0.025083,-0.019869,-0.984909,-1.917976,2.787925,-0.784292,0.143222,-0.000000,-0.003541,0.073172,0.700732,-0.000000,0.042280,-0.000000,0.059293,-0.000000,0.190294,-0.000020,-0.018532,0.114341,0.000004,-0.033320,0.113032,0.000046,-0.056592,0.103052,0.050007,0.053044,0.090661,0.014203,0.054944,0.111495,0.038737,0.058316,0.104000,0.025223,-0.021468,0.095141,-0.000002,-0.029240,0.111698,-0.050258,0.052881,0.090617,-0.014479,0.054898,0.111482,-0.039017,0.058190,0.103966,-0.025237,-0.021549,0.095118,0.012597,-0.017914,0.106146,-0.012633,-0.017955,0.106135,0.010052,-0.021487,0.104891,-0.010075,-0.021519,0.104882,0.010063,-0.027446,0.103312,-0.010065,-0.027479,0.103304,0.012618,-0.030385,0.104564,-0.012612,-0.030426,0.104553,-0.000015,-0.021490,0.113277,0.020122,-0.022005,0.093490,-0.020133,-0.022070,0.093472,0.034815,-0.021855,0.093646,-0.034826,-0.021968,0.093615
67,2.233333,0.025109,-0.019866,-0.984913,-1.917148,2.767025,-0.786434,0.144549,-0.000000,-0.001847,0.071479,0.698997,-0.000000,0.042096,-0.000000,0.061187,-0.000000,0.190390,-0.000020,-0.018530,0.114342,0.000004,-0.033321,0.113032,0.000046,-0.056592,0.103052,0.050009,0.053061,0.090659,0.014208,0.054951,0.111495,0.038740,0.058335,0.103997,0.025222,-0.021468,0.095142,-0.000002,-0.029241,0.111698,-0.050260,0.052899,0.090615,-0.014484,0.054905,0.111482,-0.039021,0.058209,0.103963,-0.025236,-0.021549,0.095119,0.012597,-0.017912,0.106147,-0.012632,-0.017953,0.106136,0.010052,-0.021486,0.104891,-0.010074,-0.021518,0.104882,0.010062,-0.027447,0.103313,-0.010064,-0.027479,0.103304,0.012618,-0.030386,0.104564,-0.012611,-0.030427,0.104553,-0.000015,-0.021489,0.113278,0.020121,-0.022004,0.093491,-0.020132,-0.022069,0.093473,0.034814,-0.021855,0.093646,-0.034826,-0.021968,0.093616
68,2.266667,0.025136,-0.019863,-0.984918,-1.916261,2.745068,-0.788961,0.145631,-0.000000,-0.000477,0.070042,0.697530,-0.000000,0.041949,-0.000000,0.062776,-0.000000,0.190473,-0.000020,-0.018529,0.114342,0.000004,-0.033321,0.113032,0.000046,-0.056592,0.103052,0.050011,0.053082,0.090657,0.014214,0.054960,0.111495,0.038745,0.058356,0.103994,0.025221,-0.021468,0.095142,-0.000002,-0.029241,0.111698,-0.050262,0.052920,0.090613,-0.014490,0.054913,0.111482,-0.039025,0.058230,0.103960,-0.025235,-0.021550,0.095120,0.012596,-0.017912,0.106147,-0.012632,-0.017952,0.106136,0.010051,-0.021485,0.104892,-0.010074,-0.021517,0.104883,0.010062,-0.027447,0.103313,-0.010064,-0.027479,0.103304,0.012617,-0.030386,0.104564,-0.012611,-0.030427,0.104553,-0.000015,-0.021488,0.113278,0.020120,-0.022004,0.093491,-0.020131,-0.022069,0.093474,0.034814,-0.021855,0.093647,-0.034825,-0.021968,0.093616
69,2.300000,0.025143,-0.019862,-0.984920,-1.916049,2.739906,-0.789604,0.145821,-0.000000,-0.000238,0.069782,0.697265,-0.000000,0.041923,-0.000000,0.063062,-0.000000,0.190488,-0.000020,-0.018528,0.114342,0.000004,-0.033321,0.113032,0.000046,-0.056592,0.103052,0.050012,0.053088,0.090656,0.014216,0.054962,0.111495,0.038746,0.058363,0.103993,0.025221,-0.021468,0.095143,-0.000002,-0.029241,0.111698,-0.050263,0.052926,0.090612,-0.014491,0.054916,0.111482,-0.039026,0.058237,0.103959,-0.025235,-0.021550,0.095120,0.012596,-0.017911,0.106147,-0.012632,-0.017952,0.106136,0.010051,-0.021485,0.104892,-0.010074,-0.021517,0.104883,0.010062,-0.027447,0.103313,-0.010064,-0.027479,0.103304,0.012617,-0.030386,0.104564,-0.012611,-0.030427,0.104553,-0.000015,-0.021488,0.113278,0.020120,-0.022004,0.093491,-0.020131,-0.022069,0.093474,0.034814,-0.021855,0.093647,-0.034825,-0.021968,0.093616
70,2.333333,0.025146,-0.019861,-0.984921,-1.915922,2.736808,-0.790001,0.145917,-0.000000,-0.000117,0.069649,0.697129,-0.000000,0.041910,-0.000000,0.063207,-0.000000,0.190496,-0.000020,-0.018528,0.114342,0.000004,-0.033321,0.113032,0.000046,-0.056592,0.103052,0.050012,0.053092,0.090656,0.014217,0.054964,0.111495,0.038746,0.058367,0.103992,0.025221,-0.021468,0.095143,-0.000002,-0.029241,0.111698,-0.050264,0.052930,0.090612,-0.014493,0.054917,0.111482,-0.039026,0.058241,0.103958,-0.025235,-0.021550,0.095120,0.012596,-0.017911,0.106147,-0.012632,-0.017952,0.106136,0.010051,-0.021485,0.104892,-0.010074,-0.021517,0.104883,0.010062,-0.027447,0.103313,-0.010064,-0.027479,0.103304,0.012617,-0.030386,0.104564,-0.012611,-0.030427,0.104553,-0.000015,-0.021488,0.113278,0.020120,-0.022004,0.093492,-0.020131,-0.022069,0.093474,0.034814,-0.021855,0.093647,-0.034825,-0.021968,0.093616
71,2.366667,0.026595,-0.020403,-0.985311,-1.630125,1.791921,-0.551347,0.121240,-0.000000,0.013870,-0.012830,0.642439,-0.000000,-0.012252,0.015774,0.046408,-0.000000,0.181575,-0.000014,-0.018602,0.114341,0.000001,-0.033029,0.113198,0.000027,-0.056359,0.103302,0.050245,0.054504,0.090445,0.014089,0.054999,0.111476,0.038678,0.059512,0.103805,0.024820,-0.022122,0.095501,-0.000003,-0.028803,0.111785,-0.050407,0.054402,0.090415,-0.014265,0.054971,0.111467,-0.038858,0.059434,0.103782,-0.024830,-0.022172,0.095486,0.012400,-0.018059,0.106093,-0.012425,-0.018085,0.106086,0.009875,-0.021721,0.104839,-0.009892,-0.021741,0.104833,0.009881,-0.027254,0.103391,-0.009886,-0.027274,0.103386,0.012413,-0.030346,0.104644,-0.012412,-0.030371,0.104636,-0.000011,-0.021609,0.113232,0.019763,-0.022482,0.093815,-0.019771,-0.022522,0.093804,0.034636,-0.022038,0.093828,-0.034645,-0.022108,0.093807
